1674138483.2562788,48.768174878745356
1674138483.3597248,70.6774920429117
1674138483.4846761,52.6519655454776
1674138483.5853667,48.22349719862844
1674138483.7185037,48.46329408280226
1674138483.8447764,44.961872498587724
1674138483.9449744,44.48029553148275
1674138484.0767605,42.30290806961798
1674138484.2046204,39.432395801464736
1674138484.3050916,37.453576633254436
1674138484.407633,40.81329884313735
1674138484.534486,39.11149781948822
1674138484.635684,38.791740277508964
1674138484.7652597,37.44569051968884
1674138484.8927836,37.00562476272393
1674138484.993228,43.10703622473832
1674138485.1276786,40.45352384161321
1674138485.2534053,40.635047294734655
1674138485.35625,38.67689007878069
1674138485.484917,38.891934336364095
1674138485.6126964,38.94874533043681
1674138485.7142072,42.40807363192491
1674138485.846972,41.182859344083546
1674138485.9735339,37.40458646013146
1674138486.0735862,42.310818158041975
1674138486.2047744,43.13748184846605
1674138486.335526,46.248347086326326
1674138486.43565,49.092155756414385
1674138486.5654857,49.11993853439543
1674138486.6928103,43.965658209703584
1674138486.7953517,48.27210772562401
1674138486.8957705,45.441470266227824
1674138487.0219915,45.23721338843876
1674138487.1219969,43.846017202615954
1674138487.2558827,41.128373494677845
1674138487.3810265,35.768797405402985
1674138487.483806,35.62813075665549
1674138487.6124692,37.435424663498246
1674138487.741366,41.10478892171651
1674138487.8413672,41.69648634027321
1674138487.974509,41.23653639973514
1674138488.1007128,39.469380408521275
1674138488.2007875,43.52488346816545
1674138488.3355021,43.03378828210804
1674138488.460113,43.41142329144485
1674138488.5606282,42.77995243544411
1674138488.6950903,41.30384545922651
1674138488.8209894,39.013835704181446
1674138488.92099,39.84890191250541
1674138489.052513,41.43117967994292
1674138489.1812866,39.67848901151926
1674138489.2836053,41.26988623511221
1674138489.383757,41.05668992975004
1674138489.5086584,40.098142777292736
1674138489.6089017,41.956265797205155
1674138489.7424688,43.966510241895115
1674138489.8684766,41.36834760357033
1674138489.969768,43.531150382676934
1674138490.1007998,40.90203475452814
1674138490.2284348,41.34318384431286
1674138490.3292978,43.57837662309991
1674138490.463162,42.99753032736348
1674138490.5884845,41.188897215617004
1674138490.6902032,42.97519310532132
1674138490.8221729,41.7812530867993
1674138490.9495673,39.95110956639955
1674138491.0496178,45.303681580289776
1674138491.180693,46.70013320729547
1674138491.3086267,46.92554705174021
1674138491.408893,49.426152112500816
1674138491.511538,55.1508578044965
1674138491.6395733,59.41155573029667
1674138491.7402227,63.07436517354068
1674138491.8716028,59.70660907170942
1674138491.9974718,55.43426837668655
1674138492.0975795,55.96822921050084
1674138492.2285616,52.23692699072012
1674138492.3565996,56.07060909409071
1674138492.456658,53.27560507523835
1674138492.5908942,49.934777354201856
1674138492.7163653,44.61317027423356
1674138492.8164544,49.56278218828574
1674138492.9513419,49.115577624791705
1674138493.0793746,46.22739227655193
1674138493.1793754,50.430879860271574
1674138493.311204,45.31842536547258
1674138493.436338,44.221253301560274
1674138493.5373137,46.2225802732817
1674138493.6706696,43.97629078093325
1674138493.7964215,42.82998434764313
1674138493.8973327,43.36086733440165
1674138494.001169,43.7471815057395
1674138494.1238792,39.70426911677493
1674138494.224781,43.57000910094152
1674138494.3572876,40.869461411291795
1674138494.4845922,37.28605520954467
1674138494.5847,38.76071173599397
1674138494.7184393,41.2587088089621
1674138494.8444784,39.129395253498394
1674138494.9454315,43.499808289588636
1674138495.0787964,45.3600327230317
1674138495.1788292,46.571250334901244
1674138495.2789485,52.73807587245891
1674138495.403308,51.6033784203887
1674138495.532902,51.63604473126662
1674138495.6329033,51.7007020687852
1674138495.7602675,48.82390484162965
1674138495.8637073,48.343160459548216
1674138495.9637601,47.624399004731266
1674138496.0890102,41.46747161988918
1674138496.1900089,43.06720681237916
1674138496.3199184,45.280278754903584
1674138496.4492643,49.830935975744396
1674138496.5492997,51.71717111922053
1674138496.6802685,50.61615787026837
1674138496.8081286,51.924493688204564
1674138496.9085639,60.12933937487698
1674138497.0406125,59.49815593741498
1674138497.1682937,55.491467793271354
1674138497.2684176,52.22387574428976
1674138497.4016397,49.10244828234899
1674138497.5288553,48.72912798886072
1674138497.6289034,49.298112165350226
1674138497.7289045,48.85362734027554
1674138497.856688,45.80221053861971
1674138497.9568295,46.06354391862783
1674138498.0884843,48.5045383146322
1674138498.2168999,48.36698668879809
1674138498.317173,45.84736046058897
1674138498.4509923,42.02496264796368
1674138498.5763433,41.735476219449396
1674138498.6765,41.95905098148542
1674138498.8114,39.55611511330604
1674138498.9361682,36.155605920699095
1674138499.0363142,36.943859933943635
1674138499.1683595,39.09675583336594
1674138499.2965527,36.984601986313905
1674138499.3965917,39.52861488599077
1674138499.530589,41.773225652286435
1674138499.6557598,43.855220094399165
1674138499.756451,49.046383091588645
1674138499.8906033,55.71540668877887
1674138500.018148,55.88834568919534
1674138500.1191254,54.593121465288085
1674138500.248617,52.26761823914288
1674138500.3770647,51.3317702367665
1674138500.4772828,48.83424445591597
1674138500.5774467,47.11610355312191
1674138500.704661,43.43213508730239
1674138500.806796,43.43119130305163
1674138500.9363925,43.65746263407199
1674138501.0640893,40.221227706159354
1674138501.1671386,40.95153086260575
1674138501.2960293,41.67317570091988
1674138501.4265072,41.273394958018734
1674138501.5266273,42.92621199082308
1674138501.6581538,41.09390474545425
1674138501.7582579,43.7577572702708
1674138501.8861356,45.705491008654974
1674138502.0184517,45.28804519120005
1674138502.1435914,43.21286982091206
1674138502.2447417,44.84450770761854
1674138502.377084,45.207722602482825
1674138502.4770873,43.89157720504031
1674138502.6047478,47.69183632003355
1674138502.7063112,45.07035846393468
1674138502.8342304,45.259269965877145
1674138502.9342387,47.45040008110547
1674138503.0638254,46.03516915615654
1674138503.1927435,55.19546281470741
1674138503.292854,58.93617566446188
1674138503.4264164,54.972326252292085
1674138503.5264466,56.05813026056995
1674138503.652452,55.92377795164975
1674138503.787158,55.091233072293676
1674138503.9126592,49.26151346545041
1674138504.0128136,51.52814853597562
1674138504.1461463,46.83105136051361
1674138504.2719417,42.18813754604681
1674138504.3725617,44.591415561666246
1674138504.5062912,41.641164706742565
1674138504.6321642,39.391861400494776
1674138504.7326968,39.520264206721414
1674138504.8333094,39.058799942793705
1674138504.9602013,37.723118442786294
1674138505.060713,35.5174105547767
1674138505.1923146,37.33597021702678
1674138505.322194,40.77901983937361
1674138505.4225383,43.342453111146924
1674138505.554564,41.45889959351968
1674138505.680559,40.947260426300225
1674138505.7805595,45.51262624396339
1674138505.8806868,49.23609059326819
1674138506.0080664,46.36006783279984
1674138506.108874,54.442887290285185
1674138506.2370424,48.58376218471075
1674138506.3371084,55.17589029332071
1674138506.439233,58.021990952858445
1674138506.5644424,55.27066059678172
1674138506.6651552,57.89571354436225
1674138506.7964735,51.424781531046676
1674138506.9251542,47.70650931094408
1674138507.0256894,51.07753466720592
1674138507.1588764,47.14722463681921
1674138507.2838085,40.580987654558
1674138507.384147,39.487847496087106
1674138507.5186126,41.230610984662015
1674138507.6446064,37.898015838105024
1674138507.7447,39.6462529045633
1674138507.87783,41.296332076927825
1674138508.0043974,39.644778930152306
1674138508.1044357,40.71649425350544
1674138508.2367678,41.471326235449666
1674138508.3644412,39.925320004888285
1674138508.4662642,41.68352316301581
1674138508.5665026,41.95017009245964
1674138508.6924038,38.26869460850287
1674138508.7924283,39.976254067759285
1674138508.9263306,38.62043158323803
1674138509.0516458,38.29532727322572
1674138509.1535351,44.270915046946
1674138509.2846978,46.7446722397643
1674138509.4118352,47.29573095692295
1674138509.512029,51.95773959742447
1674138509.646203,55.53755428520127
1674138509.772067,55.03604348635017
1674138509.8721302,55.272997045947605
1674138510.00656,52.18077151627882
1674138510.1322649,46.4426006275912
1674138510.2323015,44.18938535897041
1674138510.3666823,48.12755797513428
1674138510.4937527,45.60438760046838
1674138510.59386,47.47949452103197
1674138510.7242424,48.14017111221012
1674138510.8534977,53.95246626900555
1674138510.953506,59.92484620069726
1674138511.0539615,58.84851581885163
1674138511.180295,59.26790323076834
1674138511.2803698,59.46233634850688
1674138511.380373,56.16212099144142
1674138511.5079603,52.37584854322848
1674138511.6107006,55.73165017243741
1674138511.7379143,56.06821530410383
1674138511.8379679,56.46733345790742
1674138511.9704638,48.88890056805904
1674138512.0962327,46.10761108143164
1674138512.1965594,51.10948523192666
1674138512.2982886,48.94921431215456
1674138512.4280584,51.25830288710096
1674138512.5281363,56.433079290477956
1674138512.6564512,54.07611004746129
1674138512.7572985,48.9695846440879
1674138512.8881884,52.45880436954843
1674138512.988222,55.51984386448372
1674138513.1133335,51.98613120759132
1674138513.2165205,50.767154013732146
1674138513.339657,44.13312876704575
1674138513.4399447,40.869295847761904
1674138513.5399678,39.26579067499822
1674138513.6684303,39.311857133098584
1674138513.770497,40.81282943324903
1674138513.90607,39.34495047887646
1674138514.0061207,38.13606551526376
1674138514.1275787,41.305964338141386
1674138514.2648046,45.48923026802153
1674138514.3887608,46.172766151719614
1674138514.4900339,51.14092036532313
1674138514.6199067,48.740748562863345
1674138514.7479079,51.42325586548054
1674138514.8482325,51.94856212615308
1674138514.9823027,53.053810557111596
1674138515.108224,49.310169941770845
1674138515.208282,46.97111341805555
1674138515.308337,47.351322820215614
1674138515.4084165,47.989704795539076
1674138515.535703,44.1844301487559
1674138515.6357045,43.12486930360475
1674138515.763767,42.19330862690585
1674138515.8637767,48.770209556198566
1674138515.9920282,48.455014953138566
1674138516.092615,50.557598739487695
1674138516.2260594,54.57122697285751
1674138516.3262162,58.7967794759511
1674138516.4521906,58.077341012929445
1674138516.5862288,57.38675681713065
1674138516.712018,54.37584014291826
1674138516.8120732,48.66864411461001
1674138516.912094,48.350272238809005
1674138517.0125816,44.8100921299639
1674138517.1125844,40.90600848262294
1674138517.2129471,35.98606173958107
1674138517.312989,31.102598251464634
1674138517.4134343,28.77555764757583
1674138517.5139313,27.978645400471823
1674138517.6140893,24.865704512833005
1674138517.714348,22.82949358315189
1674138517.8145304,22.186390937278787
1674138517.9149177,19.36467674248629
1674138518.0151796,19.364874039586713
1674138518.1157317,19.36279603120087
1674138518.2159216,19.36435532689352
1674138518.3159533,19.3639521647543
1674138518.4160085,19.36438302916366
1674138518.516394,19.366852367573806
