frame,video,0,0,-356,-0.035600,-1722,-0.172200,-356,-0.035600,N/A,N/A,76432,26278,1920,1080,yuv420p,1:1,P,1,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,0,0.000000,-1365,-0.136500,0,0.000000,N/A,N/A,102710,23271,1920,1080,yuv420p,1:1,P,2,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,268,0.026800,-1123,-0.112300,268,0.026800,N/A,N/A,125981,22408,1920,1080,yuv420p,1:1,P,3,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,601,0.060100,-793,-0.079300,601,0.060100,N/A,N/A,148389,21676,1920,1080,yuv420p,1:1,P,4,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,965,0.096500,-414,-0.041400,965,0.096500,N/A,N/A,170065,28419,1920,1080,yuv420p,1:1,P,5,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,1224,0.122400,-147,-0.014700,1224,0.122400,N/A,N/A,198484,28998,1920,1080,yuv420p,1:1,P,6,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,1553,0.155300,287,0.028700,1553,0.155300,N/A,N/A,227482,41102,1920,1080,yuv420p,1:1,P,7,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,1859,0.185900,581,0.058100,1859,0.185900,N/A,N/A,268584,41202,1920,1080,yuv420p,1:1,P,8,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,2203,0.220300,916,0.091600,2203,0.220300,N/A,N/A,309786,41588,1920,1080,yuv420p,1:1,P,9,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,2581,0.258100,1258,0.125800,2581,0.258100,N/A,N/A,351374,41392,1920,1080,yuv420p,1:1,P,10,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,2884,0.288400,1543,0.154300,2884,0.288400,N/A,N/A,392766,41705,1920,1080,yuv420p,1:1,P,11,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,3216,0.321600,1922,0.192200,3216,0.321600,N/A,N/A,434471,41779,1920,1080,yuv420p,1:1,P,12,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,3564,0.356400,2222,0.222200,3564,0.356400,N/A,N/A,476250,41741,1920,1080,yuv420p,1:1,P,13,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,3865,0.386500,2541,0.254100,3865,0.386500,N/A,N/A,517991,41687,1920,1080,yuv420p,1:1,P,14,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,4255,0.425500,2940,0.294000,4255,0.425500,N/A,N/A,559678,29851,1920,1080,yuv420p,1:1,P,15,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,1,4609,0.460900,3457,0.345700,4609,0.460900,N/A,N/A,589529,91534,1920,1080,yuv420p,1:1,I,16,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,4892,0.489200,3590,0.359000,4892,0.489200,N/A,N/A,681063,46980,1920,1080,yuv420p,1:1,P,17,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,5228,0.522800,3904,0.390400,5228,0.522800,N/A,N/A,728043,31379,1920,1080,yuv420p,1:1,P,18,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,1,5605,0.560500,4405,0.440500,5605,0.560500,N/A,N/A,759422,76656,1920,1080,yuv420p,1:1,I,19,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,5884,0.588400,4510,0.451000,5884,0.588400,N/A,N/A,836078,26895,1920,1080,yuv420p,1:1,P,20,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,6112,0.611200,4786,0.478600,6112,0.611200,1,0.000100,862973,23713,1920,1080,yuv420p,1:1,P,21,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,6472,0.647200,5081,0.508100,6472,0.647200,1,0.000100,886686,22324,1920,1080,yuv420p,1:1,P,22,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,6789,0.678900,5393,0.539300,6789,0.678900,1,0.000100,909010,21666,1920,1080,yuv420p,1:1,P,23,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,7148,0.714800,5829,0.582900,7148,0.714800,1,0.000100,930676,28688,1920,1080,yuv420p,1:1,P,24,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,7434,0.743400,6060,0.606000,7434,0.743400,1,0.000100,959364,28762,1920,1080,yuv420p,1:1,P,25,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,7798,0.779800,6517,0.651700,7798,0.779800,1,0.000100,988126,40807,1920,1080,yuv420p,1:1,P,26,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,8141,0.814100,6796,0.679600,8141,0.814100,1,0.000100,1028933,41321,1920,1080,yuv420p,1:1,P,27,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,8456,0.845600,7145,0.714500,8456,0.845600,1,0.000100,1070254,41828,1920,1080,yuv420p,1:1,P,28,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,8871,0.887100,7532,0.753200,8871,0.887100,1,0.000100,1112082,41345,1920,1080,yuv420p,1:1,P,29,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,9092,0.909200,7771,0.777100,9092,0.909200,1,0.000100,1153427,41462,1920,1080,yuv420p,1:1,P,30,0,0,0,0,unknown,unknown,unknown,unknown,left
