frame,video,0,0,5513,0.551300,3878,0.387800,5513,0.551300,N/A,N/A,758179,30000,1920,1080,yuv420p,1:1,P,19,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,5830,0.583000,4246,0.424600,5830,0.583000,N/A,N/A,788179,29150,1920,1080,yuv420p,1:1,P,20,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,6185,0.618500,4540,0.454000,6185,0.618500,1,0.000100,817329,28949,1920,1080,yuv420p,1:1,P,21,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,6479,0.647900,4817,0.481700,6479,0.647900,1,0.000100,846278,28647,1920,1080,yuv420p,1:1,P,22,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,6771,0.677100,5147,0.514700,6771,0.677100,1,0.000100,874925,28640,1920,1080,yuv420p,1:1,P,23,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,7108,0.710800,5459,0.545900,7108,0.710800,1,0.000100,903565,28819,1920,1080,yuv420p,1:1,P,24,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,7445,0.744500,5896,0.589600,7445,0.744500,1,0.000100,932384,40734,1920,1080,yuv420p,1:1,P,25,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,7807,0.780700,6197,0.619700,7807,0.780700,1,0.000100,973118,41256,1920,1080,yuv420p,1:1,P,26,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,8127,0.812700,6490,0.649000,8127,0.812700,1,0.000100,1014374,41236,1920,1080,yuv420p,1:1,P,27,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,8465,0.846500,6862,0.686200,8465,0.846500,1,0.000100,1055610,41609,1920,1080,yuv420p,1:1,P,28,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,8821,0.882100,7432,0.743200,8821,0.882100,1,0.000100,1097219,41419,1920,1080,yuv420p,1:1,P,29,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,9150,0.915000,7583,0.758300,9150,0.915000,1,0.000100,1138638,53693,1920,1080,yuv420p,1:1,P,30,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,9439,0.943900,7825,0.782500,9439,0.943900,1,0.000100,1192331,43065,1920,1080,yuv420p,1:1,P,31,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,1,9892,0.989200,8549,0.854900,9892,0.989200,1,0.000100,1235396,91173,1920,1080,yuv420p,1:1,I,32,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,10267,1.026700,8726,0.872600,10267,1.026700,1,0.000100,1326569,46699,1920,1080,yuv420p,1:1,P,33,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,10444,1.044400,8841,0.884100,10444,1.044400,1,0.000100,1373268,43441,1920,1080,yuv420p,1:1,P,34,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,10762,1.076200,9163,0.916300,10762,1.076200,1,0.000100,1416709,42624,1920,1080,yuv420p,1:1,P,35,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,11057,1.105700,9419,0.941900,11057,1.105700,1,0.000100,1459333,29992,1920,1080,yuv420p,1:1,P,36,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,11394,1.139400,9763,0.976300,11394,1.139400,1,0.000100,1489325,29544,1920,1080,yuv420p,1:1,P,37,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,11723,1.172300,10082,1.008200,11723,1.172300,1,0.000100,1518869,28968,1920,1080,yuv420p,1:1,P,38,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,12035,1.203500,10399,1.039900,12035,1.203500,1,0.000100,1547837,28965,1920,1080,yuv420p,1:1,P,39,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,12362,1.236200,10721,1.072100,12362,1.236200,1,0.000100,1576802,28815,1920,1080,yuv420p,1:1,P,40,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,12708,1.270800,11090,1.109000,12708,1.270800,1,0.000100,1605617,28447,1920,1080,yuv420p,1:1,P,41,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,13038,1.303800,11407,1.140700,13038,1.303800,1,0.000100,1634064,28610,1920,1080,yuv420p,1:1,P,42,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,13377,1.337700,11756,1.175600,13377,1.337700,1,0.000100,1662674,28329,1920,1080,yuv420p,1:1,P,43,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,13688,1.368800,12102,1.210200,13688,1.368800,1,0.000100,1691003,40446,1920,1080,yuv420p,1:1,P,44,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,13989,1.398900,12407,1.240700,13989,1.398900,1,0.000100,1731449,40851,1920,1080,yuv420p,1:1,P,45,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,14343,1.434300,12767,1.276700,14343,1.434300,1,0.000100,1772300,41454,1920,1080,yuv420p,1:1,P,46,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,14635,1.463500,13056,1.305600,14635,1.463500,1,0.000100,1813754,41440,1920,1080,yuv420p,1:1,P,47,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,1,15070,1.507000,13641,1.364100,15070,1.507000,1,0.000100,1855194,107110,1920,1080,yuv420p,1:1,I,48,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,15359,1.535900,13777,1.377700,15359,1.535900,1,0.000100,1962304,48466,1920,1080,yuv420p,1:1,P,49,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,15652,1.565200,14099,1.409900,15652,1.565200,1,0.000100,2010770,44395,1920,1080,yuv420p,1:1,P,50,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,15954,1.595400,14350,1.435000,15954,1.595400,1,0.000100,2055165,43305,1920,1080,yuv420p,1:1,P,51,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,16276,1.627600,14670,1.467000,16276,1.627600,1,0.000100,2098470,42599,1920,1080,yuv420p,1:1,P,52,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,16627,1.662700,15034,1.503400,16627,1.662700,1,0.000100,2141069,30090,1920,1080,yuv420p,1:1,P,53,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,16972,1.697200,15326,1.532600,16972,1.697200,1,0.000100,2171159,29372,1920,1080,yuv420p,1:1,P,54,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,17287,1.728700,15652,1.565200,17287,1.728700,1,0.000100,2200531,28860,1920,1080,yuv420p,1:1,P,55,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,17622,1.762200,15990,1.599000,17622,1.762200,1,0.000100,2229391,29012,1920,1080,yuv420p,1:1,P,56,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,17926,1.792600,16274,1.627400,17926,1.792600,1,0.000100,2258403,28850,1920,1080,yuv420p,1:1,P,57,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,18267,1.826700,16608,1.660800,18267,1.826700,1,0.000100,2287253,28778,1920,1080,yuv420p,1:1,P,58,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,18582,1.858200,16926,1.692600,18582,1.858200,1,0.000100,2316031,28665,1920,1080,yuv420p,1:1,P,59,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,18953,1.895300,17315,1.731500,18953,1.895300,1,0.000100,2344696,28644,1920,1080,yuv420p,1:1,P,60,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,19254,1.925400,17592,1.759200,19254,1.925400,1,0.000100,2373340,28440,1920,1080,yuv420p,1:1,P,61,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,19560,1.956000,18004,1.800400,19560,1.956000,1,0.000100,2401780,40298,1920,1080,yuv420p,1:1,P,62,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,19836,1.983600,18286,1.828600,19836,1.983600,1,0.000100,2442078,41248,1920,1080,yuv420p,1:1,P,63,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,1,20362,2.036200,18961,1.896100,20362,2.036200,1,0.000100,2483326,106905,1920,1080,yuv420p,1:1,I,64,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,20680,2.068000,19135,1.913500,20680,2.068000,1,0.000100,2590231,61282,1920,1080,yuv420p,1:1,P,65,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,20913,2.091300,19404,1.940400,20913,2.091300,1,0.000100,2651513,57246,1920,1080,yuv420p,1:1,P,66,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,21234,2.123400,19632,1.963200,21234,2.123400,1,0.000100,2708759,44551,1920,1080,yuv420p,1:1,P,67,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,21531,2.153100,19917,1.991700,21531,2.153100,1,0.000100,2753310,42850,1920,1080,yuv420p,1:1,P,68,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,21911,2.191100,20343,2.034300,21911,2.191100,1,0.000100,2796160,42849,1920,1080,yuv420p,1:1,P,69,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,22188,2.218800,20620,2.062000,22188,2.218800,1,0.000100,2839009,30383,1920,1080,yuv420p,1:1,P,70,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,22575,2.257500,20959,2.095900,22575,2.257500,1,0.000100,2869392,29660,1920,1080,yuv420p,1:1,P,71,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,22872,2.287200,21263,2.126300,22872,2.287200,1,0.000100,2899052,28963,1920,1080,yuv420p,1:1,P,72,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,23146,2.314600,21549,2.154900,23146,2.314600,1,0.000100,2928015,28783,1920,1080,yuv420p,1:1,P,73,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,23447,2.344700,21981,2.198100,23447,2.344700,1,0.000100,2956798,40256,1920,1080,yuv420p,1:1,P,74,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,23846,2.384600,22235,2.223500,23846,2.384600,1,0.000100,2997054,41211,1920,1080,yuv420p,1:1,P,75,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,24146,2.414600,22521,2.252100,24146,2.414600,1,0.000100,3038265,41267,1920,1080,yuv420p,1:1,P,76,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,24446,2.444600,22875,2.287500,24446,2.444600,1,0.000100,3079532,41570,1920,1080,yuv420p,1:1,P,77,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,24803,2.480300,23327,2.332700,24803,2.480300,1,0.000100,3121102,41430,1920,1080,yuv420p,1:1,P,78,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,25087,2.508700,23469,2.346900,25087,2.508700,1,0.000100,3162532,29915,1920,1080,yuv420p,1:1,P,79,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,1,25567,2.556700,24262,2.426200,25567,2.556700,1,0.000100,3192447,91586,1920,1080,yuv420p,1:1,I,80,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,25982,2.598200,24353,2.435300,25982,2.598200,1,0.000100,3284033,34382,1920,1080,yuv420p,1:1,P,81,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,26121,2.612100,24521,2.452100,26121,2.612100,1,0.000100,3318415,31294,1920,1080,yuv420p,1:1,P,82,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,26423,2.642300,24829,2.482900,26423,2.642300,1,0.000100,3349709,41839,1920,1080,yuv420p,1:1,P,83,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,26755,2.675500,25131,2.513100,26755,2.675500,1,0.000100,3391548,41965,1920,1080,yuv420p,1:1,P,84,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,27080,2.708000,25462,2.546200,27080,2.708000,1,0.000100,3433513,41821,1920,1080,yuv420p,1:1,P,85,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,27478,2.747800,25875,2.587500,27478,2.747800,1,0.000100,3475334,41896,1920,1080,yuv420p,1:1,P,86,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,27794,2.779400,26142,2.614200,27794,2.779400,1,0.000100,3517230,29846,1920,1080,yuv420p,1:1,P,87,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,28129,2.812900,26487,2.648700,28129,2.812900,1,0.000100,3547076,29026,1920,1080,yuv420p,1:1,P,88,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,28420,2.842000,26767,2.676700,28420,2.842000,1,0.000100,3576102,28888,1920,1080,yuv420p,1:1,P,89,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,28716,2.871600,27081,2.708100,28716,2.871600,1,0.000100,3604990,28760,1920,1080,yuv420p,1:1,P,90,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,29095,2.909500,27433,2.743300,29095,2.909500,1,0.000100,3633750,28502,1920,1080,yuv420p,1:1,P,91,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,29408,2.940800,27764,2.776400,29408,2.940800,1,0.000100,3662252,28760,1920,1080,yuv420p,1:1,P,92,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,29729,2.972900,28109,2.810900,29729,2.972900,1,0.000100,3691012,28705,1920,1080,yuv420p,1:1,P,93,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,30028,3.002800,28391,2.839100,30028,3.002800,1,0.000100,3719717,28707,1920,1080,yuv420p,1:1,P,94,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,30365,3.036500,28764,2.876400,30365,3.036500,1,0.000100,3748424,40168,1920,1080,yuv420p,1:1,P,95,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,1,30789,3.078900,29363,2.936300,30789,3.078900,1,0.000100,3788592,106809,1920,1080,yuv420p,1:1,I,96,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,31105,3.110500,29586,2.958600,31105,3.110500,1,0.000100,3895401,61245,1920,1080,yuv420p,1:1,P,97,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,31346,3.134600,29882,2.988200,31346,3.134600,1,0.000100,3956646,57126,1920,1080,yuv420p,1:1,P,98,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,31681,3.168100,30122,3.012200,31681,3.168100,1,0.000100,4013772,44148,1920,1080,yuv420p,1:1,P,99,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,32042,3.204200,30425,3.042500,32042,3.204200,1,0.000100,4057920,42748,1920,1080,yuv420p,1:1,P,100,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,32368,3.236800,30762,3.076200,32368,3.236800,1,0.000100,4100668,42108,1920,1080,yuv420p,1:1,P,101,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,32705,3.270500,31076,3.107600,32705,3.270500,1,0.000100,4142776,30026,1920,1080,yuv420p,1:1,P,102,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,33014,3.301400,31409,3.140900,33014,3.301400,1,0.000100,4172802,29145,1920,1080,yuv420p,1:1,P,103,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,33328,3.332800,31666,3.166600,33328,3.332800,1,0.000100,4201947,28633,1920,1080,yuv420p,1:1,P,104,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,33637,3.363700,31985,3.198500,33637,3.363700,1,0.000100,4230580,28781,1920,1080,yuv420p,1:1,P,105,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,34024,3.402400,32421,3.242100,34024,3.402400,1,0.000100,4259361,40080,1920,1080,yuv420p,1:1,P,106,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,34360,3.436000,32743,3.274300,34360,3.436000,1,0.000100,4299441,40958,1920,1080,yuv420p,1:1,P,107,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,34668,3.466800,33188,3.318800,34668,3.466800,1,0.000100,4340399,41077,1920,1080,yuv420p,1:1,P,108,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,34992,3.499200,33358,3.335800,34992,3.499200,1,0.000100,4381476,41460,1920,1080,yuv420p,1:1,P,109,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,35326,3.532600,33675,3.367500,35326,3.532600,1,0.000100,4422936,29604,1920,1080,yuv420p,1:1,P,110,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,35653,3.565300,34043,3.404300,35653,3.565300,1,0.000100,4452540,21976,1920,1080,yuv420p,1:1,P,111,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,1,36032,3.603200,34691,3.469100,36032,3.603200,1,0.000100,4474516,91497,1920,1080,yuv420p,1:1,I,112,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,36408,3.640800,34801,3.480100,36408,3.640800,1,0.000100,4566013,34384,1920,1080,yuv420p,1:1,P,113,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,36591,3.659100,35094,3.509400,36591,3.659100,1,0.000100,4600397,43109,1920,1080,yuv420p,1:1,P,114,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,36929,3.692900,35333,3.533300,36929,3.692900,1,0.000100,4643506,42645,1920,1080,yuv420p,1:1,P,115,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,37246,3.724600,35681,3.568100,37246,3.724600,1,0.000100,4686151,42084,1920,1080,yuv420p,1:1,P,116,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,37553,3.755300,35891,3.589100,37553,3.755300,1,0.000100,4728235,30134,1920,1080,yuv420p,1:1,P,117,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,37923,3.792300,36292,3.629200,37923,3.792300,1,0.000100,4758369,29164,1920,1080,yuv420p,1:1,P,118,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,38246,3.824600,36615,3.661500,38246,3.824600,1,0.000100,4787533,28946,1920,1080,yuv420p,1:1,P,119,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,38572,3.857200,36980,3.698000,38572,3.857200,1,0.000100,4816479,28732,1920,1080,yuv420p,1:1,P,120,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,38922,3.892200,37287,3.728700,38922,3.892200,1,0.000100,4845211,28585,1920,1080,yuv420p,1:1,P,121,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,39198,3.919800,37587,3.758700,39198,3.919800,1,0.000100,4873796,28831,1920,1080,yuv420p,1:1,P,122,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,39514,3.951400,37871,3.787100,39514,3.951400,1,0.000100,4902627,28791,1920,1080,yuv420p,1:1,P,123,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,39916,3.991600,38258,3.825800,39916,3.991600,1,0.000100,4931418,28588,1920,1080,yuv420p,1:1,P,124,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,40225,4.022500,38632,3.863200,40225,4.022500,1,0.000100,4960006,40437,1920,1080,yuv420p,1:1,P,125,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,40521,4.052100,38908,3.890800,40521,4.052100,1,0.000100,5000443,40974,1920,1080,yuv420p,1:1,P,126,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,40838,4.083800,39239,3.923900,40838,4.083800,1,0.000100,5041417,41311,1920,1080,yuv420p,1:1,P,127,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,1,41321,4.132100,39951,3.995100,41321,4.132100,1,0.000100,5082728,107179,1920,1080,yuv420p,1:1,I,128,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,41717,4.171700,40170,4.017000,41717,4.171700,1,0.000100,5189907,60756,1920,1080,yuv420p,1:1,P,129,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,41888,4.188800,40333,4.033300,41888,4.188800,1,0.000100,5250663,45199,1920,1080,yuv420p,1:1,P,130,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,42173,4.217300,40598,4.059800,42173,4.217300,1,0.000100,5295862,43166,1920,1080,yuv420p,1:1,P,131,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,42521,4.252100,40908,4.090800,42521,4.252100,1,0.000100,5339028,42371,1920,1080,yuv420p,1:1,P,132,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,42829,4.282900,41239,4.123900,42829,4.282900,1,0.000100,5381399,42108,1920,1080,yuv420p,1:1,P,133,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,43196,4.319600,41589,4.158900,43196,4.319600,1,0.000100,5423507,30072,1920,1080,yuv420p,1:1,P,134,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,43495,4.349500,41850,4.185000,43495,4.349500,1,0.000100,5453579,29454,1920,1080,yuv420p,1:1,P,135,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,43783,4.378300,42174,4.217400,43783,4.378300,1,0.000100,5483033,29155,1920,1080,yuv420p,1:1,P,136,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,44147,4.414700,42509,4.250900,44147,4.414700,1,0.000100,5512188,28617,1920,1080,yuv420p,1:1,P,137,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,44454,4.445400,42828,4.282800,44454,4.445400,1,0.000100,5540805,40424,1920,1080,yuv420p,1:1,P,138,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,44757,4.475700,43135,4.313500,44757,4.475700,1,0.000100,5581229,41020,1920,1080,yuv420p,1:1,P,139,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,45147,4.514700,43566,4.356600,45147,4.514700,1,0.000100,5622249,41368,1920,1080,yuv420p,1:1,P,140,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,45439,4.543900,44351,4.435100,45439,4.543900,1,0.000100,5663617,41583,1920,1080,yuv420p,1:1,P,141,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,46114,4.611400,44482,4.448200,46114,4.611400,1,0.000100,5705200,29344,1920,1080,yuv420p,1:1,P,143,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,1,46512,4.651200,45045,4.504500,46512,4.651200,1,0.000100,5734544,91530,1920,1080,yuv420p,1:1,I,144,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,46828,4.682800,45189,4.518900,46828,4.682800,1,0.000100,5826074,34222,1920,1080,yuv420p,1:1,P,145,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,47078,4.707800,45425,4.542500,47078,4.707800,1,0.000100,5860296,30776,1920,1080,yuv420p,1:1,P,146,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,47395,4.739500,45787,4.578700,47395,4.739500,1,0.000100,5891072,42006,1920,1080,yuv420p,1:1,P,147,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,47732,4.773200,46107,4.610700,47732,4.773200,1,0.000100,5933078,42168,1920,1080,yuv420p,1:1,P,148,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,48061,4.806100,46442,4.644200,48061,4.806100,1,0.000100,5975246,42185,1920,1080,yuv420p,1:1,P,149,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,48355,4.835500,46758,4.675800,48355,4.835500,1,0.000100,6017431,42050,1920,1080,yuv420p,1:1,P,150,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,48837,4.883700,47141,4.714100,48837,4.883700,1,0.000100,6059481,30024,1920,1080,yuv420p,1:1,P,151,0,0,0,0,unknown,unknown,unknown,unknown,left
