1674146829.285713,45.66963918909508,100
1674146829.385838,37.852682181056046,100
1674146829.4859726,32.96818905979207,100
1674146829.6082356,29.33115828420437,100
1674146829.7096066,28.645254529777773,100
1674146829.8096135,27.74397718764609,100
1674146829.9097211,27.975184207603956,100
1674146830.0366578,27.33688211545951,100
1674146830.1369514,27.040584986550225,100
1674146830.2371428,25.977228128250566,100
1674146830.3687458,25.436874780406143,100
1674146830.5020347,28.11762855819561,100
1674146830.627108,30.568194184444092,100
1674146830.744809,35.17544263701425,100
1674146830.844864,38.30809796918266,100
1674146830.9579723,40.60862158179186,100
1674146831.074802,41.091837825284976,100
1674146831.1749637,43.4313923383758,100
1674146831.2901933,40.15961988691724,100
1674146831.412662,36.49201570502151,100
1674146831.5126662,34.4195027105287,100
1674146831.612812,32.78856180141049,100
1674146831.734419,28.965123577140783,100
1674146831.83791,28.236310614125657,100
1674146831.9380002,26.442958763110653,100
1674146832.038119,25.930502289263334,100
1674146832.1726322,25.56450380569307,100
1674146832.2876205,28.1563590834762,100
1674146832.4137497,30.801498514442113,100
1674146832.5192173,37.78586189235532,100
1674146832.6192422,41.36831366799958,100
1674146832.7267735,42.06519222491439,100
1674146832.8470132,41.19680966806649,100
1674146832.9472215,42.15019474070161,100
1674146833.0581384,39.6612036820915,100
1674146833.1755548,37.65264035805607,100
1674146833.277443,35.757563316420494,100
1674146833.3779023,32.72528807157102,100
1674146833.4779062,29.774498848997975,100
1674146833.5780268,28.767090980828332,100
1674146833.7006252,26.320772935366623,100
1674146833.8006372,26.219224214887426,100
1674146833.9019809,26.459540291811642,100
1674146834.0020175,26.650504088922233,100
1674146834.1020377,27.09029106916306,100
1674146834.2022448,26.25330031457288,100
1674146834.3253822,25.881617708535053,100
1674146834.4253893,27.239222135202446,100
1674146834.575794,28.024620256240432,100
1674146834.6759386,33.780305844664255,100
1674146834.7872992,36.216386622130806,100
1674146834.9040844,35.78490365269561,100
1674146835.0231109,35.50305996085106,100
1674146835.1457746,36.65911966462593,100
1674146835.2459295,36.44931023409154,100
1674146835.3460982,35.383198222657114,100
1674146835.4696383,31.719665051150223,100
1674146835.5697265,31.171753778951405,100
1674146835.6697586,27.294929840490862,100
1674146835.7698345,25.317450262841923,100
1674146835.8920622,24.82313967447606,100
1674146836.006709,26.898923521114593,100
1674146836.1209514,28.98667623077458,100
1674146836.2273228,34.74634286587798,100
1674146836.3460503,36.32626031160108,100
1674146836.4641573,38.42495892978272,100
1674146836.5819352,38.80949597417093,100
1674146836.6981082,39.431455153222586,100
1674146836.8167837,37.96362365354442,100
1674146836.9455743,35.90663059746474,100
1674146837.0710316,32.750049134661815,100
1674146837.1714866,29.819445555646162,100
1674146837.272126,27.31150555007158,100
1674146837.3721728,26.529711559405133,100
1674146837.4722645,26.176635523040275,100
1674146837.572449,25.8411463555373,100
1674146837.7044904,24.867156500360398,100
1674146837.821085,27.47455126147715,100
1674146837.9477396,28.722334060938206,100
1674146838.0561364,35.25841467293135,100
1674146838.1562326,38.731291666231655,100
1674146838.2644975,39.78081859935275,100
1674146838.3821187,39.98376070839151,100
1674146838.5017257,40.616341246619676,100
1674146838.618616,39.369317335115554,100
1674146838.7446935,35.710372422410956,100
1674146838.8447864,33.32730043436577,100
1674146838.9449432,32.532460241351224,100
1674146839.0714197,27.588561904448063,100
1674146839.1719708,25.791148090336183,100
1674146839.2972808,25.358383444015445,100
1674146839.3974385,30.020245245142036,100
1674146839.5242565,31.27943498600822,100
1674146839.624398,35.28071844673083,100
1674146839.7358472,36.71410446321973,100
1674146839.8537686,37.516890184683966,100
1674146839.9728465,36.46158112094854,100
1674146840.0730927,37.388744748775636,100
1674146840.1901212,36.15951478445265,100
1674146840.2902725,35.70902953933422,20
1674146840.399926,30.629125035438168,20
1674146840.5000656,29.75805640816602,20
1674146840.6003997,26.15614701171813,20
1674146840.7004466,23.948156928555935,20
1674146840.804408,23.039331155694676,20
1674146840.9046452,22.805379369385836,20
1674146841.0050051,22.004284673677276,20
1674146841.1053035,21.141192454357196,20
1674146841.2056248,20.726217912946396,20
1674146841.3057044,19.701949896600023,20
1674146841.4059336,18.63254118833087,20
1674146841.515724,18.496501135064904,20
1674146841.6158743,18.50046174765571,20
1674146841.716033,18.500420227875946,20
1674146841.8162532,18.64358971203703,20
1674146841.9165158,19.14321344778927,20
1674146842.0170202,19.14541716127101,20
1674146842.1173956,19.148164221751962,20
1674146842.217701,19.37123821418032,20
1674146842.3179617,19.371175522511205,20
1674146842.4181,19.371010469004805,20
1674146842.5183287,19.368128060823835,20
1674146842.618723,19.36431224611492,20
1674146842.7188904,19.364997592185446,20
1674146842.8192174,19.363904605100455,20
1674146842.9194283,19.36690924198008,20
1674146843.0197062,19.3653054420405,20
1674146843.1197646,19.364724687750424,20
1674146843.2198024,19.36418259418546,20
1674146843.3203056,19.364321631684547,20
1674146843.4204035,19.36354100655226,20
1674146843.520797,19.362871522481086,20
1674146843.6210284,19.36322308192117,20
1674146843.7214518,19.36321152186235,20
1674146843.8216677,19.363833092379775,20
1674146843.922161,19.362443691324014,20
1674146844.0225186,19.361335443755745,20
1674146844.122537,19.362654594885758,20
1674146844.2225525,19.362013958823084,20
1674146844.3228245,19.362702625477485,20
1674146844.4233396,19.36117788619859,20
1674146844.5236487,19.362134833355036,20
1674146844.6240845,19.362784746233906,20
1674146844.7243032,19.362174242378366,20
1674146844.8247867,19.36172785532449,20
1674146844.9249973,19.362377469680794,20
1674146845.0254822,19.362840979540675,20
1674146845.1255834,19.361539295522697,20
1674146845.225762,19.360977183206312,20
1674146845.3258276,19.36147201764271,20
1674146845.4262872,19.361833139642222,20
1674146845.5265055,19.36119328999465,20
1674146845.6269429,19.362341754903014,20
1674146845.7272549,19.360605549131535,20
1674146845.8273065,19.361551061121972,20
1674146845.927819,19.361604554206718,20
1674146846.0280206,19.361081227203414,20
1674146846.1283846,19.361669963494364,20
1674146846.2284534,19.363861894466954,20
1674146846.328631,19.361371122421556,20
1674146846.429096,19.361162374912823,20
1674146846.529352,19.360700905329615,20
1674146846.6294713,19.35998579922144,20
1674146846.7298465,19.35929300283503,20
1674146846.8300445,19.359554609870806,20
1674146846.930521,19.3596706988058,20
1674146847.0307128,19.330929494127012,20
1674146847.1308038,19.055448950177976,20
1674146847.231296,18.56795801505765,20
1674146847.3627176,18.491974446144727,20
1674146847.4632068,18.49551930298497,20
1674146847.5634718,18.49415612758639,20
1674146847.663901,18.495269559073964,20
